schemaVersion,recordType,source.name,source.url,content.startupName,content.productName,content.pricingModel,collectedAt
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/first,FIRST,FIRST,FREEMIUM,2026-06-24T05:49:01.578538Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cosmic,Cosmic,Cosmic,FREEMIUM,2026-06-24T05:49:01.578796Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pools-fka-withfriends,Pools fka Withfriends,Pools (fka Withfriends),FREEMIUM,2026-06-24T05:49:01.579077Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/truora,Truora,Truora,FREEMIUM,2026-06-24T05:49:01.579333Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/outrival-inc,OutRival,"OutRival,",FREEMIUM,2026-06-24T05:49:01.579596Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/1910,1910,1910,FREEMIUM,2026-06-24T05:49:01.579850Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/prometheus,Prometheus,Prometheus,FREEMIUM,2026-06-24T05:49:01.580108Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/numero,Numero,Numero,FREEMIUM,2026-06-24T05:49:01.580369Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/rct-studio,rct AI,rct AI,FREEMIUM,2026-06-24T05:49:01.580640Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/atlas-3,Atlas,Atlas,FREEMIUM,2026-06-24T05:49:01.581077Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/naturall-club,NaturAll Club,NaturAll Club,FREEMIUM,2026-06-24T05:49:01.581434Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/taali-inc,Taali,Taali,FREEMIUM,2026-06-24T05:49:01.581710Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/yourchoice-therapeutics,YourChoice Therapeutics,YourChoice Therapeutics,FREEMIUM,2026-06-24T05:49:01.582061Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/eclipse-foods,Eclipse Foods,Eclipse Foods,FREEMIUM,2026-06-24T05:49:01.582339Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/buy-me-a-coffee,Buy Me a Coffee,Buy Me a Coffee,FREEMIUM,2026-06-24T05:49:01.582609Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/shipper,Shipper,Shipper,FREEMIUM,2026-06-24T05:49:01.582848Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/schoolable,Schoolable,Schoolable,FREEMIUM,2026-06-24T05:49:01.583097Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/shef,Shef,Shef,FREEMIUM,2026-06-24T05:49:01.583343Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/prenda,Prenda,Prenda,FREEMIUM,2026-06-24T05:49:01.583580Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vouch,Vouch,Vouch,FREEMIUM,2026-06-24T05:49:01.583824Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/dex,Dex,Dex,FREEMIUM,2026-06-24T05:49:01.584080Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/matagora,matagora,matagora,FREEMIUM,2026-06-24T05:49:01.584332Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/shiru,Shiru,Shiru,FREEMIUM,2026-06-24T05:49:01.584572Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/apero-health,Apero Health,Apero Health,PAID,2026-06-24T05:49:01.584827Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lofty,Lofty,Lofty,FREEMIUM,2026-06-24T05:49:01.585077Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/courier,Courier,Courier,FREEMIUM,2026-06-24T05:49:01.585316Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/plotdrive,Plotdrive,Plotdrive,FREEMIUM,2026-06-24T05:49:01.585564Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/method-financial,Method Financial,Method Financial,FREEMIUM,2026-06-24T05:49:01.585815Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/gamebytes,Gamebytes,Gamebytes,FREEMIUM,2026-06-24T05:49:01.586055Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pillar-2,Pillar,Pillar,FREEMIUM,2026-06-24T05:49:01.586293Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/well-principled,Well Principled,Well Principled,FREEMIUM,2026-06-24T05:49:01.586565Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/legacy,Legacy,Legacy,FREEMIUM,2026-06-24T05:49:01.586814Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/shift-health,Shift Health,Shift Health,FREEMIUM,2026-06-24T05:49:01.587069Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/juno-college-of-technology,Juno College of Technology,Juno College of Technology,FREEMIUM,2026-06-24T05:49:01.587341Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/odeko,Odeko,Odeko,FREEMIUM,2026-06-24T05:49:01.587580Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/short-story,Short Story,Short Story,FREEMIUM,2026-06-24T05:49:01.587969Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/jupiter,Jupiter,Jupiter,FREEMIUM,2026-06-24T05:49:01.588230Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/zeal,Zeal,Zeal,FREEMIUM,2026-06-24T05:49:01.588472Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/hype-and-vice,Hype and Vice,Hype and Vice,FREEMIUM,2026-06-24T05:49:01.588739Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/genecis-bio,Genecis Bio,Genecis Bio,FREEMIUM,2026-06-24T05:49:01.589186Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pair-team,Pair Team,Pair Team,FREEMIUM,2026-06-24T05:49:01.589721Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ever-loved,Ever Loved,Ever Loved,FREEMIUM,2026-06-24T05:49:01.590004Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lucid-bots,Lucid Bots,Lucid Bots,FREEMIUM,2026-06-24T05:49:01.590275Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/trm-labs,TRM Labs,TRM Labs,FREEMIUM,2026-06-24T05:49:01.590542Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/soteris,Soteris,Soteris,FREEMIUM,2026-06-24T05:49:01.590793Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/audiofocus,AudioFocus,AudioFocus,FREEMIUM,2026-06-24T05:49:01.591053Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/prolific,Prolific,Prolific,FREEMIUM,2026-06-24T05:49:01.591311Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/gen1e-lifesciences,GEn1E Lifesciences,GEn1E Lifesciences,FREEMIUM,2026-06-24T05:49:01.591620Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/embrace,Embrace,Embrace,FREEMIUM,2026-06-24T05:49:01.591868Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mindset-health,Mindset Health,Mindset Health,FREEMIUM,2026-06-24T05:49:01.592127Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kitekraft,Kitekraft,Kitekraft,FREEMIUM,2026-06-24T05:49:01.592499Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/yummy-future,Yummy Future,Yummy Future,FREEMIUM,2026-06-24T05:49:01.592776Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/upequity,UpEquity,UpEquity,FREEMIUM,2026-06-24T05:49:01.593017Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/fynn,Fynn,Fynn,FREEMIUM,2026-06-24T05:49:01.593273Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/zeta-surgical,ZETA SURGICAL,ZETA SURGICAL,FREEMIUM,2026-06-24T05:49:01.593543Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/asayer,OpenReplay,OpenReplay,FREE,2026-06-24T05:49:01.593792Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/banner,Banner,Banner,FREEMIUM,2026-06-24T05:49:01.594035Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kubesail,KubeSail,KubeSail,FREEMIUM,2026-06-24T05:49:01.594278Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/green-canopy-node,Green Canopy NODE,Green Canopy NODE,FREEMIUM,2026-06-24T05:49:01.594551Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/canix,Canix,Canix,FREEMIUM,2026-06-24T05:49:01.594801Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/outtalent,Outtalent,Outtalent,FREEMIUM,2026-06-24T05:49:01.595124Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/rainbow,Rainbow,Rainbow,FREE,2026-06-24T05:49:01.595390Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/flo,Flo,Flo,FREEMIUM,2026-06-24T05:49:01.595750Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/million-marker,Million Marker,Million Marker,FREEMIUM,2026-06-24T05:49:01.596057Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/hatchways,Hatchways,Hatchways,FREEMIUM,2026-06-24T05:49:01.596590Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/rosebud-ai,Rosebud AI,Rosebud AI,FREEMIUM,2026-06-24T05:49:01.596997Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/rutter,Rutter,Rutter,FREEMIUM,2026-06-24T05:49:01.597343Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/directshifts,DirectShifts,DirectShifts,FREEMIUM,2026-06-24T05:49:01.597654Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/arpeggio-bio,Arpeggio Bio,Arpeggio Bio,FREEMIUM,2026-06-24T05:49:01.597917Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kern-systems,Kern Systems,Kern Systems,FREEMIUM,2026-06-24T05:49:01.598238Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/spotless-materials,spotLESS Materials,spotLESS Materials,FREEMIUM,2026-06-24T05:49:01.598558Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/microverse,Microverse,Microverse,FREEMIUM,2026-06-24T05:49:01.598827Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/wasmer,Wasmer,Wasmer,FREEMIUM,2026-06-24T05:49:01.599107Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/earth-ai,EARTH AI,EARTH AI,FREEMIUM,2026-06-24T05:49:01.599377Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/colab,CoLab,CoLab,FREEMIUM,2026-06-24T05:49:01.599658Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lineleap,LineLeap,LineLeap,FREEMIUM,2026-06-24T05:49:01.599915Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/binks,Binks,Binks,FREEMIUM,2026-06-24T05:49:01.600161Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/lokal,Lokal,Lokal,FREEMIUM,2026-06-24T05:49:01.600624Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/docvita,DocVita,DocVita,FREEMIUM,2026-06-24T05:49:01.600876Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/proof-trading,Proof Trading,Proof Trading,FREEMIUM,2026-06-24T05:49:01.601131Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vahan,Vahan,Vahan,FREEMIUM,2026-06-24T05:49:01.601369Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/digi-prex,Digi-Prex,Digi-Prex,PAID,2026-06-24T05:49:01.601606Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/finlens,Finlens,Finlens,FREEMIUM,2026-06-24T05:49:01.602063Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/loop-health,Loop Health,Loop Health,FREEMIUM,2026-06-24T05:49:01.602362Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/fampay,FamPay,FamPay,FREEMIUM,2026-06-24T05:49:01.602622Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ramen-vr,Ramen VR,Ramen VR,FREEMIUM,2026-06-24T05:49:01.603055Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/demand-curve,Demand Curve,Demand Curve,FREEMIUM,2026-06-24T05:49:01.603496Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/spice-data,Spice Data,Spice Data,ENTERPRISE,2026-06-24T05:49:01.603915Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/hightouch,Hightouch,Hightouch,FREEMIUM,2026-06-24T05:49:01.604190Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/gotrade,Gotrade,Gotrade,FREEMIUM,2026-06-24T05:49:01.604476Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/eden-farm,Eden Farm,Eden Farm,FREEMIUM,2026-06-24T05:49:01.604770Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/facio,Facio,Facio,FREEMIUM,2026-06-24T05:49:01.605209Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/predictleads,PredictLeads,PredictLeads,FREEMIUM,2026-06-24T05:49:01.605615Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/stoic,stoic,stoic.,FREEMIUM,2026-06-24T05:49:01.605878Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/flux,Flux,Flux,FREEMIUM,2026-06-24T05:49:01.606120Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/trella,Trella,Trella,FREEMIUM,2026-06-24T05:49:01.606366Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/recidiviz,Recidiviz,Recidiviz,FREE,2026-06-24T05:49:01.606613Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/holy-grail-inc,Holy Grail,Holy Grail,FREEMIUM,2026-06-24T05:49:01.606864Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tranqui-finanzas,Tranqui Finanzas,Tranqui Finanzas,FREEMIUM,2026-06-24T05:49:01.607133Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/heru,Heru,Heru,FREEMIUM,2026-06-24T05:49:01.607375Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/inevent,InEvent,InEvent,FREEMIUM,2026-06-24T05:49:01.607618Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/paymongo,PayMongo,PayMongo,FREEMIUM,2026-06-24T05:49:01.607860Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/freshpaint,Freshpaint,Freshpaint,FREEMIUM,2026-06-24T05:49:01.608100Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/traces,Traces,Traces,FREEMIUM,2026-06-24T05:49:01.608338Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mudafy,Mudafy,Mudafy,FREEMIUM,2026-06-24T05:49:01.608581Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/zeroheight,zeroheight,zeroheight,FREEMIUM,2026-06-24T05:49:01.608858Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/curri,Curri,Curri,FREEMIUM,2026-06-24T05:49:01.609115Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/flowbot,Flowbot,Flowbot,FREEMIUM,2026-06-24T05:49:01.609361Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vitau,Vitau,Vitau,PAID,2026-06-24T05:49:01.609605Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/treble-ai,trebleai,treble.ai,FREEMIUM,2026-06-24T05:49:01.609889Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/coco-wallet,Coco Wallet,Coco Wallet,FREEMIUM,2026-06-24T05:49:01.610499Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/aspect,Aspect,Aspect,FREEMIUM,2026-06-24T05:49:01.610926Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/deepnote,Deepnote,Deepnote,FREEMIUM,2026-06-24T05:49:01.611402Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/asher-bio,Asher Bio,Asher Bio,FREEMIUM,2026-06-24T05:49:01.611684Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/meridian-industries,Meridian Industries,Meridian Industries,FREEMIUM,2026-06-24T05:49:01.611951Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/taskade,Taskade,Taskade,FREEMIUM,2026-06-24T05:49:01.612201Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vorticity,Vorticity,Vorticity,FREEMIUM,2026-06-24T05:49:01.612478Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/motion,Motion,Motion,FREEMIUM,2026-06-24T05:49:01.612748Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/laika,LAIKA,LAIKA,FREEMIUM,2026-06-24T05:49:01.613029Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/gitstart,GitStart,GitStart,FREEMIUM,2026-06-24T05:49:01.613320Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/epic-aerospace,EPIC AEROSPACE,EPIC AEROSPACE,FREEMIUM,2026-06-24T05:49:01.613611Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/apurata,Apurata,Apurata,FREEMIUM,2026-06-24T05:49:01.613853Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/breadfast,Breadfast,Breadfast,FREEMIUM,2026-06-24T05:49:01.614097Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sequence-bio,Sequence Bio,Sequence Bio,FREEMIUM,2026-06-24T05:49:01.614355Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/karat-financial,Karat Financial,Karat Financial,FREEMIUM,2026-06-24T05:49:01.614614Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/flowglad,Flowglad,Flowglad,FREEMIUM,2026-06-24T05:49:01.614859Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/kaiten,Kaiten,Kaiten,FREEMIUM,2026-06-24T05:49:01.615106Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/accord,Accord,Accord,FREEMIUM,2026-06-24T05:49:01.615348Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/paragon,Paragon,Paragon,FREEMIUM,2026-06-24T05:49:01.615606Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/breezeful,Breezeful,Breezeful,FREEMIUM,2026-06-24T05:49:01.615890Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/abalone-bio,Abalone Bio,Abalone Bio,FREEMIUM,2026-06-24T05:49:01.616203Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/alude,Alude,Alude,FREEMIUM,2026-06-24T05:49:01.616507Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/stratumai,StratumAI,StratumAI,FREEMIUM,2026-06-24T05:49:01.616902Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/polytomic,Polytomic,Polytomic,FREEMIUM,2026-06-24T05:49:01.617219Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/porter,Porter,Porter,FREEMIUM,2026-06-24T05:49:01.617481Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/pulley,Pulley,Pulley,FREEMIUM,2026-06-24T05:49:01.617738Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/mindsdb,MindsDB,MindsDB,FREE,2026-06-24T05:49:01.617979Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ophelia,Ophelia,Ophelia,FREEMIUM,2026-06-24T05:49:01.618237Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/segmed,Segmed,Segmed,FREEMIUM,2026-06-24T05:49:01.618483Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/explo,Explo,Explo,FREEMIUM,2026-06-24T05:49:01.618725Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/letterdrop,Letterdrop,Letterdrop,FREEMIUM,2026-06-24T05:49:01.618972Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/yearend,yearend,yearend,FREEMIUM,2026-06-24T05:49:01.619213Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/taiv,Taiv,Taiv,FREEMIUM,2026-06-24T05:49:01.619452Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/openunit,OpenUnit,OpenUnit,FREEMIUM,2026-06-24T05:49:01.619703Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tough-commerce,Tough Commerce,Tough Commerce,FREEMIUM,2026-06-24T05:49:01.619959Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/perceptive-technologies,Perceptive Technologies,Perceptive Technologies,FREEMIUM,2026-06-24T05:49:01.620219Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ditto,Ditto,Ditto,FREEMIUM,2026-06-24T05:49:01.620456Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/deep-meditate,Deep Meditate,Deep Meditate,FREEMIUM,2026-06-24T05:49:01.620707Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/handoff,Handoff,Handoff,FREEMIUM,2026-06-24T05:49:01.620952Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/h1,H1,H1,FREEMIUM,2026-06-24T05:49:01.621415Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/aden,Aden,Aden,FREE,2026-06-24T05:49:01.621672Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/flik,Flik,Flik,FREEMIUM,2026-06-24T05:49:01.621916Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/datasaur,Datasaur,Datasaur,FREEMIUM,2026-06-24T05:49:01.622166Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/haven,Haven,Haven,FREEMIUM,2026-06-24T05:49:01.622417Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/basedash,Basedash,Basedash,FREEMIUM,2026-06-24T05:49:01.622764Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/sinai,SINAI,SINAI,FREEMIUM,2026-06-24T05:49:01.623066Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/farcast,Farcast,Farcast,FREEMIUM,2026-06-24T05:49:01.623332Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/infield,Infield,Infield,FREE,2026-06-24T05:49:01.623646Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/eze,Eze,Eze,FREEMIUM,2026-06-24T05:49:01.623961Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/benepass,Benepass,Benepass,FREEMIUM,2026-06-24T05:49:01.624211Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/startplaying-games,StartPlayingGames,StartPlaying.Games,FREEMIUM,2026-06-24T05:49:01.624458Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/grain,Grain,Grain,FREEMIUM,2026-06-24T05:49:01.624712Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/fly-io,Flyio,Fly.io,FREEMIUM,2026-06-24T05:49:01.624957Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/truenorth,TrueNorth,TrueNorth,FREEMIUM,2026-06-24T05:49:01.625208Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/signadot,Signadot,Signadot,FREEMIUM,2026-06-24T05:49:01.625449Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/operatorio,Operatorio,Operator.io,FREEMIUM,2026-06-24T05:49:01.625691Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/logarithm-labs,Logarithm Labs,Logarithm Labs,FREEMIUM,2026-06-24T05:49:01.625945Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/tienda-crypto,Tienda Crypto,Tienda Crypto,FREEMIUM,2026-06-24T05:49:01.626196Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/whatnot,Whatnot,Whatnot,FREEMIUM,2026-06-24T05:49:01.626436Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/plura,Plura formerly Bloom Community,Plura (formerly Bloom Community),FREEMIUM,2026-06-24T05:49:01.626728Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/medicare-vox-fka-fair-square,Medicare Vox fka Fair Square,Medicare Vox (fka Fair Square),FREEMIUM,2026-06-24T05:49:01.627012Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/general-proximity,General Proximity,General Proximity,FREEMIUM,2026-06-24T05:49:01.627265Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/altay-therapeutics,Altay Therapeutics,Altay Therapeutics,FREEMIUM,2026-06-24T05:49:01.627524Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/turing-labs-inc,Turing Labs,Turing Labs,FREEMIUM,2026-06-24T05:49:01.627778Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/ello,Ello,Ello,FREEMIUM,2026-06-24T05:49:01.628015Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/salesform,Salesform,Salesform,FREEMIUM,2026-06-24T05:49:01.628257Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/querypie-ai,QueryPie AI,QueryPie AI,FREEMIUM,2026-06-24T05:49:01.628514Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/cortex,Cortex,Cortex,FREEMIUM,2026-06-24T05:49:01.628959Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/release,Release,Release,FREEMIUM,2026-06-24T05:49:01.629208Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/response,Response,Response,FREEMIUM,2026-06-24T05:49:01.629480Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/buildbuddy,BuildBuddy,BuildBuddy,FREE,2026-06-24T05:49:01.629740Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/vori,Vori,Vori,FREEMIUM,2026-06-24T05:49:01.630006Z
1.0,PRODUCT,Y Combinator,https://www.ycombinator.com/companies/quill,Quill,Quill,FREEMIUM,2026-06-24T05:49:01.630245Z
